"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","Display Value","Numeric","Low","High","Comments"
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","SWE","Sweden","","2010","2010","","EUR","Europe","","","","","9380","9380.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","CHE","Switzerland","","2007","2007","","EUR","Europe","","","","","7522","7522.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","CHE","Switzerland","","2008","2008","","EUR","Europe","","","","","7573","7573.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","CHE","Switzerland","","2009","2009","","EUR","Europe","","","","","7621","7621.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","CHE","Switzerland","","2010","2010","","EUR","Europe","","","","","7664","7664.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","SYR","Syrian Arab Republic","","2007","2007","","EMR","Eastern Mediterranean","","","","","19321","19321.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","SYR","Syrian Arab Republic","","2008","2008","","EMR","Eastern Mediterranean","","","","","19694","19694.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","SYR","Syrian Arab Republic","","2009","2009","","EMR","Eastern Mediterranean","","","","","20054","20054.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","SYR","Syrian Arab Republic","","2010","2010","","EMR","Eastern Mediterranean","","","","","20411","20411.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TJK","Tajikistan","","2007","2007","","EUR","Europe","","","","","6604","6604.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TJK","Tajikistan","","2008","2008","","EUR","Europe","","","","","6691","6691.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TJK","Tajikistan","","2009","2009","","EUR","Europe","","","","","6783","6783.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TJK","Tajikistan","","2010","2010","","EUR","Europe","","","","","6879","6879.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","MKD","The former Yugoslav Republic of Macedonia","","2007","2007","","EUR","Europe","","","","","2048","2048.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","MKD","The former Yugoslav Republic of Macedonia","","2008","2008","","EUR","Europe","","","","","2053","2053.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","MKD","The former Yugoslav Republic of Macedonia","","2009","2009","","EUR","Europe","","","","","2057","2057.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","MKD","The former Yugoslav Republic of Macedonia","","2010","2010","","EUR","Europe","","","","","2061","2061.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","THA","Thailand","","2007","2007","","SEAR","South-East Asia","","","","","67796","67796.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","THA","Thailand","","2008","2008","","SEAR","South-East Asia","","","","","68268","68268.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","THA","Thailand","","2009","2009","","SEAR","South-East Asia","","","","","68706","68706.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","THA","Thailand","","2010","2010","","SEAR","South-East Asia","","","","","69122","69122.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TLS","Timor-Leste","","2007","2007","","SEAR","South-East Asia","","","","","1061","1061.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TLS","Timor-Leste","","2008","2008","","SEAR","South-East Asia","","","","","1080","1080.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TLS","Timor-Leste","","2009","2009","","SEAR","South-East Asia","","","","","1100","1100.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TLS","Timor-Leste","","2010","2010","","SEAR","South-East Asia","","","","","1124","1124.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TGO","Togo","","2007","2007","","AFR","Africa","","","","","5653","5653.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TGO","Togo","","2008","2008","","AFR","Africa","","","","","5777","5777.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TGO","Togo","","2009","2009","","AFR","Africa","","","","","5902","5902.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TGO","Togo","","2010","2010","","AFR","Africa","","","","","6028","6028.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TON","Tonga","","2007","2007","","WPR","Western Pacific","","","","","102","102.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TON","Tonga","","2008","2008","","WPR","Western Pacific","","","","","103","103.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TON","Tonga","","2009","2009","","WPR","Western Pacific","","","","","104","104.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TON","Tonga","","2010","2010","","WPR","Western Pacific","","","","","104","104.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TTO","Trinidad and Tobago","","2007","2007","","AMR","Americas","","","","","1326","1326.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TTO","Trinidad and Tobago","","2008","2008","","AMR","Americas","","","","","1331","1331.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TTO","Trinidad and Tobago","","2009","2009","","AMR","Americas","","","","","1336","1336.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TTO","Trinidad and Tobago","","2010","2010","","AMR","Americas","","","","","1341","1341.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUN","Tunisia","","2007","2007","","EMR","Eastern Mediterranean","","","","","10130","10130.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUN","Tunisia","","2008","2008","","EMR","Eastern Mediterranean","","","","","10247","10247.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUN","Tunisia","","2009","2009","","EMR","Eastern Mediterranean","","","","","10365","10365.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUN","Tunisia","","2010","2010","","EMR","Eastern Mediterranean","","","","","10481","10481.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUR","Turkey","","2007","2007","","EUR","Europe","","","","","69993","69993.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUR","Turkey","","2008","2008","","EUR","Europe","","","","","70924","70924.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUR","Turkey","","2009","2009","","EUR","Europe","","","","","71846","71846.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUR","Turkey","","2010","2010","","EUR","Europe","","","","","72752","72752.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TKM","Turkmenistan","","2007","2007","","EUR","Europe","","","","","4859","4859.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TKM","Turkmenistan","","2008","2008","","EUR","Europe","","","","","4918","4918.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TKM","Turkmenistan","","2009","2009","","EUR","Europe","","","","","4980","4980.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TKM","Turkmenistan","","2010","2010","","EUR","Europe","","","","","5042","5042.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUV","Tuvalu","","2007","2007","","WPR","Western Pacific","","","","","10","10.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUV","Tuvalu","","2008","2008","","WPR","Western Pacific","","","","","10","10.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUV","Tuvalu","","2009","2009","","WPR","Western Pacific","","","","","10","10.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","TUV","Tuvalu","","2010","2010","","WPR","Western Pacific","","","","","10","10.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","UGA","Uganda","","2007","2007","","AFR","Africa","","","","","30340","30340.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","UGA","Uganda","","2008","2008","","AFR","Africa","","","","","31339","31339.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","UGA","Uganda","","2009","2009","","AFR","Africa","","","","","32368","32368.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","UGA","Uganda","","2010","2010","","AFR","Africa","","","","","33425","33425.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","UKR","Ukraine","","2007","2007","","EUR","Europe","","","","","46282","46282.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","UKR","Ukraine","","2008","2008","","EUR","Europe","","","","","45992","45992.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","UKR","Ukraine","","2009","2009","","EUR","Europe","","","","","45715","45715.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","UKR","Ukraine","","2010","2010","","EUR","Europe","","","","","45448","45448.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","ARE","United Arab Emirates","","2007","2007","","EMR","Eastern Mediterranean","","","","","5406","5406.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","ARE","United Arab Emirates","","2008","2008","","EMR","Eastern Mediterranean","","","","","6207","6207.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","ARE","United Arab Emirates","","2009","2009","","EMR","Eastern Mediterranean","","","","","6939","6939.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","ARE","United Arab Emirates","","2010","2010","","EMR","Eastern Mediterranean","","","","","7512","7512.00000","","",""
"WHS9_86","Population (in thousands) total","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=113","GBR","United Kingdom","","2007","2007","","EUR","Europe","","","","","60896","60896.00000","","",""
