"ISBN","Titles","AuthorFN","AuthorLN","TranslatorFN","TranslatorLN","Publisher","Genre","Price","Month","Year","Language","Country","OtherFN","OtherLN","Other Role"
"9781897231906","Black Alley","Mauricio","Segura","Dawn","Cornelio","Biblioasis","Fiction",$16.95,"May",2010,"French","Quebec",,,
"9780913441930","Pelican Heart","Lasana","Sekou","Maria Teresa","Ortega","House of Nehesi","Poetry",$20.00,"June",2010,"Spanish","Saint Martin",,,
"9789774163586","Scents of Marie-Claire","Habib","Selmi","Fadwa Al","Qasem","American University at Cairo","Fiction",$18.95,"Apr",2010,"Arabic","Tunisia",,,
"9780811218900","War & Love, Love & War","Aharon","Shabtai","Peter","Cole","New Directions","Poetry",$15.95,"Sept",2010,"Hebrew","Israel",,,
"9781592642663","Thera","Zeruya","Shalev","H.","Sacks","Toby Press","Fiction",$24.95,"Nov",2010,"Hebrew","Israel","Mitch","Ginsburg","Translator"
"9781566568074","Touch","Adania","Shibli","Paula","Haydar","Clockroot","Fiction",$13.00,"Mar",2010,"Arabic","Palestinian Territory, Occupied",,,
"9780231152457","Demon at Agi Bridge","Haruo","Shirane","Burton","Watson","Columbia University Press","Fiction",$22.50,"Dec",2010,"Japanese","Japan",,,
"9780803229891","Death as a Side Effect","Ana Maria","Shua","Andrea","Labinger","University of Nebraska","Fiction",$19.95,"Dec",2010,"Spanish","Argentina",,,
"9781564785794","Collaborators","Pierre","Siniac","Jordan","Stump","Dalkey Archive","Fiction",$15.95,"Apr",2010,"French","France",,,
"9780982444917","Helsinki Homicide: Vengeance","Jarkko","Sipila","Peter","Ylitalo Leppa","Ice Cold Crime","Fiction",$12.95,"Nov",2010,"Finnish","Finland",,,
"9781590203095",2017,"Olga","Slavnikova","Marian","Schwartz","Overlook","Fiction",$26.95,"Mar",2010,"Russian","Russia",,,
"9781936070060","Moscow Noir","Natalia","Smirnova","various","various","Akashic Books","Fiction",$15.95,"June",2010,"Russian","Russia","Julia","Goumen","Editor"
"9781935554219","Cut Throat Dog","Joshua","Sobol","Dalya","Bilu","Melville House","Fiction",$15.00,"Nov",2010,"Hebrew","Israel",,,
"9780802170682","Black Minutes","Martin","Solares","Aura","Estrada","Black Cat","Fiction",$14.00,"May",2010,"Spanish","Mexico","J. P.","Pluecker","Translator"
"9780393080070","Norton Anthology of Latino Literature","Ilan","Stavans","various","various","W.W. Norton","Fiction",$59.95,"Sept",2010,"Spanish","Various",,,
"9781934414415","Book of Things","Ales","Steger","Brian","Henry","BOA Editions","Poetry",$16.00,"Nov",2010,"Slovenian","Slovenia",,,
"9780547364612","Here","Wislawa","Szymborska","Clare","Cavanagh","Houghton Mifflin Harcourt","Poetry",$22.00,"Sept",2010,"Polish","Poland","Stanislaw","Baranczak","Translator"
"9781933354903","Mexico City Noir","Paco Ignacio","Taibo II","Achy","Obejas","Akashic Books","Fiction",$15.95,"Feb",2010,"Spanish","Mexico",,,
"9781564786043","On Elegance While Sleeping","Viscount Lascano","Tegui","Idra","Novey","Dalkey Archive","Fiction",$13.95,"Nov",2010,"Spanish","Argentina",,,
"9781934414361","Book of the Edge","Ece","Temelkuran","Deniz","Perin","BOA Editions","Poetry",$16.00,"June",2010,"Turkish","Turkey",,,
"9781589880597","Zift: A Noir Novel","Vladislav","Todorov","Joseph","Benatov","Paul Dry Books","Fiction",$14.95,"Aug",2010,"Bulgarian","Bulgaria",,,
"9788086264356","Primeval and Other Times","Olga","Tokarczuk","Antonia","Lloyd-Jones","Twisted Spoon Press","Fiction",$15.50,"Apr",2010,"Polish","Poland",,,
"9781564785862","Self-Portrait Abroad","Jean-Philippe","Toussaint","John","Lambert","Dalkey Archive","Fiction",$12.95,"May",2010,"French","Belgium",,,
"9781933996172","Beyond the Court Gate","Nguyen","Trai","Nguyen","Do","Counterpath Press","Poetry",$16.95,"May",2010,"Chinese","China","Paul","Hoover","Translator"
"9781933382449","Sorrow Gondola","Tomas","Transtomer","Michael","McGriff","Green Integer","Poetry",$11.95,"Oct",2010,"Swedish","Sweden",,,
"9780889226456","Piercing","Larry","Tremblay","Linda","Gaboriau","Talonbooks","Fiction",$18.95,"Oct",2010,"French","Quebec",,,
"9781590513224","Learning to Lose","David","Trueba","Mara Faye","Lethem","Other Press","Fiction",$16.95,"June",2010,"Spanish","Spain",,,
"9781564785701","Hotel Europa","Dumitru","Tsepeneag","Patrick","Camiller","Dalkey Archive","Fiction",$16.95,"June",2010,"Romanian","Romania",,,
"9780802119278","Baba Yaga Laid an Egg","Dubravka","Ugresic","Ellen","Elias-Bursac","Grove","Fiction",$23.00,"Feb",2010,"Croatian","Croatia","Celia Hawkesworth","Michael Henry Heim","Translator"
"9781557134127","Himalaya","Ko","Un","Lee","Sang-Wha","Green Integer","Poetry",$13.95,"Nov",2010,"Korean","South Korea",,,
"9780720613117","Seven Churches","Milos","Urban","Robert","Russell","Peter Owen Publishers","Fiction",$29.95,"June",2010,"Czech","Czech Republic",,,
"9781564785497","Friction","Eloy","Urroz","Ezra","Fitz","Dalkey Archive","Fiction",$16.95,"Dec",2010,"Spanish","Mexico",,,
"9781936194032","engulf--enkindle","Anja","Utler","Kurt","Beals","Burning Deck Press","Poetry",$14.00,"Dec",2010,"German","Germany",,,
"9781935662341","Deathcats","Luisa","Valenzuela","Jonathan","Tittler","Jank Edition","Fiction",$20.00,"Oct",2010,"Spanish","Argentina",,,
"9780374100216","03: A Novel","Jean-Christophe","Valtat","Mitzi","Angel","FSG","Fiction",$12.00,"June",2010,"French","France",,,
"9780982503096","Agaat","Marlene","Van Niekerk","Michiel","Heyns","Tin House","Fiction",$19.95,"May",2010,"Afrikaans","South Africa",,,
"9781848610576","Mexican Poetry Today: 20/20 Voices","various","various","various","various","Shearsman Books","Poetry",$22.00,"July",2010,"Spanish","Mexico",,,
"9785717200868","Squaring the Circle: Winners of the Debut Prize","various","various","various","various","Glas","Fiction",$14.95,"Sept",2010,"Russian","Russia",,,
"9780624044253","My Beautiful Death","Eben","Venter","Luke","Stubbs","Tafelberg","Fiction",$22.95,"Mar",2010,"Afrikaans","South Africa",,,
"9780803246621","Contemporary Jewish Writing in Brazil","Nelson","Vieira","Nelson","Vieira","University of Nebraska","Fiction",$60.00,"Jan",2010,"Portuguese","Brazil",,,
"9781933254746","Answer to an Inquiry","Robert","Walser","Paul","North","Ugly Duckling","Fiction",$20.00,"Oct",2010,"German","Switzerland",,,
"9780811218801","Microscripts","Robert","Walser","Susan","Bernofsky","New Directions","Fiction",$24.95,"May",2010,"German","Switzerland",,,
"9781843914556","Mine-Haha or On the Bodily Education of Young Girls","Frank","Wedekind","Philip","Ward","Hesperus","Fiction",$14.95,"Jan",2010,"German","Germany",,,
"9780980033038","Georg Letham: Physician and Murderer","Ernst","Weiss","Joel","Rotenberg","Archipelago","Fiction",$17.00,"Jan",2010,"German","Austria",,,
"9780802170729","Joe Speedboat","Tommy","Wieringa","Sam","Garrett","Black Cat","Fiction",$14.95,"Apr",2010,"Dutch","Netherlands",,,
"9780307272201","Sonderberg Case","Elie","Wiesel","Catherine","Temerson","Knopf","Fiction",$25.00,"Aug",2010,"French","Romania",,,
"9781934824306","To Hell with Cronje","Ingrid","Winterbach","Elsa","Silke","Open Letter","Fiction",$15.95,"Sept",2010,"Afrikaans","South Africa",,,
"9781551523446","Missouri","Christine","Wunnicke","David","Miller","Arsenal Pulp Press","Fiction",$12.95,"May",2010,"German","Germany",,,
"9781421534404","Stories of Ibis","Hiroshi","Yamamoto","Takami","Nieda","Viz Media","Fiction",$15.99,"Apr",2010,"Japanese","Japan",,,
"9781906497484","Change","Mo","Yan","Howard","Goldblatt","Seagull Books","Fiction",$15.00,"May",2010,"Chinese","China",,,
"9780307378873","Villain","Shuichi","Yoshida","Philip","Gabriel","Pantheon","Fiction",$25.95,"Aug",2010,"Japanese","Japan",,,
"9781564785954","Succubus","Vlado","Zabot","Rawley","Grau","Dalkey Archive","Fiction",$13.95,"Sept",2010,"Slovenian","Slovenia","Nikolai","Jeffs","Translator"
"9781934824245","Private Lives of Trees","Alejandro","Zambra","Megan","McDowell","Open Letter","Fiction",$12.95,"July",2010,"Spanish","Chile",,,
"9780385526425","In Free Fall","Juli","Zeh","Christine","Lo","Nan A. Talese","Fiction",$26.95,"Apr",2010,"German","Germany",,,
"9781608442843","Riddles of Belief . . . And Love","Lin","Zhe","George","Fowler","Dog Ear Publishing","Fiction",$29.26,"Jan",2010,"Chinese","China",,,
"9780231152754","Human Beasts and Ghosts","Qian","Zhongshu","various","various","Columbia University Press","Fiction",$29.50,"Dec",2010,"Chinese","China",,,
"9780924047763","Over Autumn Rooftops","Hai","Zi","Dan","Murphy","Host Publications","Poetry",$15.00,"Sept",2010,"Chinese","China",,,
"9780979975578","Song for His Disappeared Love","Raul","Zurita","Daniel","Borzutzky","Action Books","Poetry",$16.00,"Aug",2010,"Spanish","Chile",,,
"9781590173671","Journey into the Past","Stefan","Zweig","Anthea","Bell","New York Review Books","Fiction",$14.00,"Oct",2010,"German","Austria",,,
"9781846590832","From the Mouth of the Whale","Sjon",,"Victoria","Cribb","Telegram","Fiction",$14.95,"Nov",2011,"Icelandic","Iceland",,,
"9780810126374","Wasted Morning","Gabriela","Adamesteanu","Patrick","Camiller","Northwestern University Press","Fiction",$27.95,"Aug",2011,"Romanian","Romania",,,
"9781400068517","Panorama","H. G.","Adler","Peter","Filkins","Random House","Fiction",$26.00,"Jan",2011,"German","Germany",,,
"9780525952480","Keeper of Lost Causes","Jussi","Adler-Olsen","Tiina","Nunnally","Dutton","Fiction",$25.95,"Aug",2011,"Danish","Denmark",,,
"9781611090284","Brummstein","Peter","Adolphsen","Charlotte","Barslund","AmazonCrossing","Fiction",$8.95,"July",2011,"Danish","Denmark",,,
"9781609450014","From the Land of the Moon","Milena","Agus","Ann","Goldstein","Europa Editions","Fiction",$15.00,"Jan",2011,"Italian","Italy",,,
"9780819569455","Three Science Fiction Novellas","J.-H. Rosny","Aine","Daniele","Chatelain","Wesleyan University Press","Fiction",$35.00,"Jan",2011,"French","Belgium","George","Slusser",
"9780811219129","Seamstress and the Wind","Cesar","Aira","Rosalie","Knecht","New Directions","Fiction",$12.95,"June",2011,"Spanish","Argentina",,,
"9789774164620","Traveler and the Innkeeper","Fadhil","al-Azzawi","William","Hutchins","American University at Cairo","Fiction",$15.95,"Apr",2011,"Arabic","Iraq",,,
"9781882295890","Hagar Before the Occupation/Hagar After the Occupation","Amal","al-Jubouri","Rebecca Gayle","Howell","Alice James Books","Poetry",$17.50,"Nov",2011,"Arabic","Iraq","Husam","Qaisi","Translator"
"9780151015023","Leeches","David","Albahari","Ellen","Elias-Bursac","Houghton Mifflin Harcourt","Fiction",$24.00,"Apr",2011,"Serbian","Serbia and Montenegro",,,
"9780924047824","From Unwritten Histories","Eugenijus","Alisanka","H. L.","Hix","Host Publications","Poetry",$15.00,"Jan",2011,"Lithuanian","Lithuania",,,
"9781933517551","Micrograms","Jorge Carrera","Andrade","Alejandro de","Acosta","Wave Books","Poetry",$16.00,"Nov",2011,"Spanish","Ecuador","Joshua","Beckman","Translator"
"9781564784230","Splendor of Portugal","Antonio Lobo","Antunes","Rhett","McNeil","Dalkey Archive","Fiction",$16.95,"Sept",2011,"Portuguese","Portugal",,,
"9781555975753","Last Brother","Nathacha","Appanah","Geoffrey","Strachan","Graywolf","Fiction",$15.00,"Feb",2011,"French","Mauritius",,,
"9780805241792","Until the Dawn's Light","Aharon","Appelfeld","Jeffrey","Green","Schocken Books","Fiction",$26.00,"Oct",2011,"Hebrew","Israel",,,
"9781935654179","Caring Man","Akira","Arai","Marc","Adler","Vertical","Fiction",$24.95,"July",2011,"Japanese","Japan",,,
"9781566568722","Sarmada","Fadi","Assam","Tristan","Cranfield","Interlink","Fiction",$25.00,"Nov",2011,"Arabic","Syrian Arab Republic",,,
"9780982746608","Moon Over the Mountain","Nakajima","Atsushi","Paul","McCarthy","Autumn Hill","Fiction",$15.95,"Mar",2011,"Japanese","Japan","Nobuko","Ochner","Translator"
"9781906548421","Journey of the Dead","Francois","Augieras","Christopher","Moncrieff","Pushkin Press","Fiction",$15.00,"Oct",2011,"French","United States (USA)",,,
"9781564786432","Heatwave and Crazy Birds","Gabriela","Avigur-Rotem","Dalya","Bilu","Dalkey Archive","Fiction",$15.95,"May",2011,"Hebrew","Israel","f",,
"9781933517537","Into the Snow","Gennady","Aygi","Sarah","Valentine","Wave Books","Poetry",$16.00,"Nov",2011,"Russian","Russia",,,
"9781904738688","Hotel Bosphorus","Esmahan","Aykol","Ruth","Whitehouse","Bitter Lemon","Fiction",$14.95,"July",2011,"Turkish","Turkey",,,
"9780231149044","Tale of Hansuli Turn","Tarashankar","Bandopadhyay","Ben Conisbee","Baer","Columbia University Press","Fiction",$35.00,"May",2011,"Bengali","India",,,
"9781935554264","Zoo in Winter","Polina","Barskova","Boris","Dralyuk","Melville House","Poetry",$15.00,"Feb",2011,"Russian","Russia","David","Stromberg","Translator"
"9780803224414","Coda","Rene","Belletto","Alyson","Waters","University of Nebraska","Fiction",$13.95,"Mar",2011,"French","France",,,
"9781906497644","Victor Halfwit","Thomas","Bernhard","Martin","Chalmers","Seagull Books","Fiction",$25.00,"Jan",2011,"German","Austria",,,
"9781936274352","Alphabet of Masks","Dmitri","Birman","Antonia","Bouis","Enigma Books","Poetry",$19.00,"Oct",2011,"Russian","Russia","Bela","Shayevich","Translator"
"9781605982519","Call Me Princess","Sara","Blaedel","Erik","Macki","Pegasus","Fiction",$25.00,"Sept",2011,"Danish","Denmark","Tara","Chace","Translator"
"9780978633554","Afterglow","Alberto","Blanco","Jennifer","Rathbun","Bitter Oleander Press","Poetry",$21.00,"June",2011,"Spanish","Mexico",,,
"9780374275624","Third Reich","Roberto","Bolano","Natasha","Wimmer","FSG","Fiction",$25.00,"Dec",2011,"Spanish","Chile",,,
"9780811219273","Tres","Roberto","Bolano","Laura","Healy","New Directions","Poetry",$24.95,"Sept",2011,"Spanish","Chile",,,
"9781906548360","How I Lost the War","Filippo","Bologna","Howard","Curtis","Pushkin Press","Fiction",$16.95,"May",2011,"Italian","Italy",,,
"9781564785947","Good-Bye Angel","Ignacio de Loyola","Brandao","Clifford","Landers","Dalkey Archive","Fiction",$14.95,"Jan",2011,"Portuguese","Brazil",,,
"9781609450069","Hottest Dishes of the Tartar Cuisine","Alina","Bronsky","Tim","Mohr","Europa Editions","Fiction",$15.00,"Apr",2011,"German","Germany",,,
"9780143120131","Potter's Field","Andrea","Camilleri","Stephen","Sartarelli","Penguin","Fiction",$15.00,"Oct",2011,"Italian","Italy",,,
"9780896726895","Origin of Species and Other Poems","Ernesto","Cardenal","John","Lyons","Texas Tech University Press","Poetry",$21.95,"Apr",2011,"Spanish","Nicaragua",,,
"9780847836307","Temporary Perfections","Gianrico","Carofiglio","Antony","Shugaar","Rizzoli","Fiction",$24.95,"Sept",2011,"Italian","Italy",,,
"9781904738534","Walk in the Dark","Gianrico","Carofiglio","Howard","Curtis","Bitter Lemon","Fiction",$14.95,"Mar",2011,"Italian","Italy",,,
"9780887274862","Lotus Singers","Trevor","Carolan","various","various","Cheng & Tsui","Fiction",$22.99,"Mar",2011,"Various","Various",,,
"9780805092615","Lives Other than My Own","Emmanuel","Carrere","Linda","Coverdale","Metropolitan","Fiction",$26.00,"Sept",2011,"French","France",,,
"9781611090130","I'm a Box","Natalia","Carrero","Johanna","Warren","AmazonCrossing","Fiction",$13.95,"July",2011,"Spanish","Spain",,,
"9780893041434","Pilate's Jesus","Jeong","Chan","Yoo-Jung","Kong","Cross-Cultural Communications","Fiction",$25.00,"Feb",2011,"Korean","South Korea",,,
"9781943918516","Forest Woman","Bankim Chandra","Chatterjee","Radha","Chakravarty","Hesperus","Fiction",$15.95,"Aug",2011,"Bengali","India",,,
"9781934824283","My Two Worlds","Sergio","Chejfec","Margaret","Carson","Open Letter","Fiction",$12.95,"July",2011,"Spanish","Argentina",,,
"9780982247143","Poems from Children's Island","Sasha","Chernyi","Kevin","Kinsella","Lightful Press","Poetry",$18.00,"Apr",2011,"Russian","Russia",,,
"9781564786333","Demolishing Nisard","Eric","Chevillard","Jordan","Stump","Dalkey Archive","Fiction",$13.95,"June",2011,"French","France",,,
"9781844715213","Reasons for Writing Poetry","Eduardo","Chirinos","G. J.","Racz","Salt","Poetry",$15.95,"Jan",2011,"Spanish","Peru",,,
"9780811218696","Light, Grass, & Letter in April","Inger","Christensen","Susanna","Nied","New Directions","Poetry",$15.95,"June",2011,"Danish","Denmark",,,
"9780307744586","Aleph","Paulo","Coelho","Margaret Jull","Costa","Knopf","Fiction",$24.95,"Sept",2011,"Portuguese","Brazil",,,
"9780803234802","Private Property","Paule","Constant","Margot","Miller","University of Nebraska","Fiction",$17.95,"Oct",2011,"French","France","France","Grenaudier-Klijn",
"9781550713374","Angelina's Lips","Giuseppe","Conte","Robert","Buranello","Guernica Editions","Fiction",$18.00,"May",2011,"Italian","Italy",,,
"9781933517605","Poet by Default","Tristan","Corbiere","Noelle","Kocot","Wave Books","Poetry",$15.00,"Oct",2011,"French","France",,,
"9781935744061","Prose from the Observatory","Julio","Cortazar","Anne","McLean","Archipelago","Fiction",$18.00,"June",2011,"Spanish","Argentina",,,
"9781609450496","Accident in August","Laurence","Cosse","Alison","Anderson","Europa Editions","Fiction",$15.00,"Aug",2011,"French","France",,,
"9780811217958","Colors of Infamy","Albert","Cossery","Alyson","Waters","New Directions","Fiction",$12.95,"Nov",2011,"French","Egypt",,,
"9781439195727","Dreamseller: The Calling","Augusto","Cury","Cliff","Landers","Atria","Fiction",$23.00,"Feb",2011,"Portuguese","Brazil",,,
"9780375425356","Misterioso","Arne","Dahl","Tiina","Nunnally","Pantheon","Fiction",$24.95,"Feb",2011,"Swedish","Sweden",,,
"9781935744016","In the Presence of Absence","Mahmoud","Darwish","Sinan","Antoon","Archipelago","Poetry",$16.00,"May",2011,"Arabic","Palestinian Territory, Occupied",,,
"9780061797446","Lanceheim","Tim","Davys","Paul","Norlen","HarperCollins","Fiction",$14.99,"June",2011,"Swedish","Sweden",,,
"9780061797453","Tourquai","Tim","Davys","Paul","Norlen","HarperCollins","Fiction",$19.99,"Feb",2011,"Swedish","Sweden",,,
"9781935548089","Schoolgirl","Osamu","Dazai","Allison","Powell","One Peace Books","Fiction",$11.95,"Oct",2011,"Japanese","Japan",,,
"9781590514818","Day Before Happiness","Erri","De Luca","Michael","Moor","Other Press","Fiction",$25.00,"Nov",2011,"Italian","Italy",,,
"9780924047817","Indian Tango","Ananda","Devi","Jean","Anderson","Host Publications","Fiction",$15.00,"Jan",2011,"French","Mauritius",,,
"9781903517932","Dedalus Book of Flemish Fantasy","Eric","Dickens","Paul","Vincent","Dedalus Books","Fiction",$15.99,"July",2011,"Flemish","Belgium",,,
"9780983297017","Phone Call from Dalian","Han","Dong","Nicky","Harman","Zephyr Press","Poetry",$15.00,"Dec",2011,"Chinese","China",,,
"9780810127029","Lizard's Tale","Jose","Donoso","Suzanne Jill","Levine","Northwestern University Press","Fiction",$24.95,"Oct",2011,"Spanish","Chile",,,
